"","zip","pop_total","pop_25","prop_hs","prop_sc","prop_b","prop_grad","hh_inc","f_inc","pc_inc"
"30626","90033",46540,28955,0.54391296839924,0.311276118114315,0.139975824555344,0.0350889310999827,56001,62594,20475
"30627","90034",55120,42321,0.91940171546041,0.828099525058482,0.64284870395312,0.25883131305971,103082,119219,65007
"30628","90035",27851,20585,0.953218362885596,0.870682535827059,0.680204032062181,0.297935389846976,108224,144056,75369
"30629","90036",38784,30214,0.970874429072615,0.890712914542927,0.682630568610578,0.245780101939498,102877,137286,76835
"30630","90037",67895,43511,0.538622417319758,0.297396060766243,0.0905518144836938,0.0287053848452116,56417,57990,20434
"30631","90038",27807,21200,0.763632075471698,0.58938679245283,0.408962264150943,0.103537735849057,61566,67956,43820
"30632","90039",28572,23013,0.899535045409117,0.781905879285621,0.566332073176031,0.177464911137183,105578,130694,69110
"30633","90040",11683,8162,0.649963244302867,0.364493996569468,0.117373192844891,0.0191129625091889,70909,80884,26424
"30634","90041",27351,19723,0.920296100998834,0.767327485676621,0.516402170055265,0.189829133498961,111834,145823,59021
"30635","90042",58344,44639,0.809673155760658,0.623893904433343,0.40381728981384,0.139317637043841,94401,102712,47264
"30636","90043",43548,31007,0.849711355500371,0.632663592092108,0.307865965749669,0.122069210178347,65496,92478,38578
"30637","90044",95859,58714,0.642010423408386,0.352471301563511,0.110620976257792,0.0329563647511667,51433,59862,20972
"30638","90045",42352,28707,0.963946075869997,0.882572194935033,0.639530428118577,0.238826766990629,132577,172715,69684
"30639","90046",48905,42911,0.950315769849223,0.863321758989536,0.633520542518235,0.211763883386544,94259,133795,88659
"30640","90047",50925,35651,0.812992622927828,0.550419343075931,0.207820257496283,0.0755098033715744,70187,88103,32245
"30641","90048",20796,17975,0.956383866481224,0.861363004172462,0.69240611961057,0.254909596662031,104227,176563,99737
"30642","90049",36735,27651,0.98969295866334,0.933022313840367,0.808180535966149,0.393511988716502,169898,250001,129130
"30643","90052",0,0,NA,NA,NA,NA,NA,NA,NA
"30644","90056",8908,6534,0.930058157330885,0.857208448117539,0.522956841138659,0.231711049892868,127252,166099,72811
"30645","90057",45548,31105,0.580035364089375,0.393538016396078,0.232020575470182,0.0536248191609066,44876,49079,22747
"30646","90058",3409,1966,0.579348931841302,0.341302136317396,0.223296032553408,0.0269582909460834,36680,45570,18457
"30647","90059",38015,22545,0.622798846750943,0.354136172100244,0.117941893989798,0.033666001330672,53840,62092,20919
"30648","90061",28478,17665,0.611887913954147,0.364902349278234,0.122728559298047,0.0289272572884234,60114,67039,23679
"30649","90062",32110,22615,0.651956665929693,0.425912005306213,0.1651116515587,0.0446606234799912,63652,70999,28137
"30650","90063",50536,33193,0.555388184255717,0.305275208628325,0.128189678546682,0.0348567469044678,71725,72544,23602
"30651","90064",26494,20413,0.952873169058933,0.870033801988929,0.705726742761965,0.329397932689952,129703,200897,92875
"30652","90065",45075,33960,0.814517078916372,0.624293286219081,0.403297997644287,0.145229681978799,92903,102693,52108
"30653","90066",54975,42460,0.921008007536505,0.811869995289684,0.613612812058408,0.235091851154027,107786,136951,74173
"30654","90067",3165,2610,0.991954022988506,0.858620689655172,0.6727969348659,0.314942528735632,135328,157685,128173
"30655","90068",21569,18306,0.975472522670163,0.880694854146182,0.641920681743691,0.241560144215011,101720,160273,99501
"30656","90069",20318,18051,0.968699795025206,0.900725721566672,0.716636197440585,0.268516979668716,110705,152955,118910
"30657","90071",304,304,0.572368421052632,0.572368421052632,0,0,NA,NA,8987
"30658","90073",1053,1034,0.692456479690522,0.347195357833656,0.132495164410058,0.034816247582205,NA,NA,15088
"30659","90077",8158,5921,0.951021786860328,0.906603614254349,0.768957946292856,0.432697179530485,220464,250001,147916
"30660","90079",0,0,NA,NA,NA,NA,NA,NA,NA
"30661","90089",4777,208,0.995192307692308,0.961538461538462,0.716346153846154,0.365384615384615,NA,NA,7741
"30662","90094",12127,9385,0.988598827916889,0.952477357485349,0.850293020777837,0.433351092168354,159904,209861,109783
"30663","90095",0,0,NA,NA,NA,NA,NA,NA,NA
"30664","90201",93783,57936,0.547500690417012,0.257594587130627,0.074081745374206,0.00989022369511185,56824,57330,19553
"30665","90210",19652,14979,0.968489218238868,0.838173442819948,0.68389078042593,0.363108351692369,190382,250001,144533
"30666","90211",8871,6545,0.947899159663866,0.857448433919022,0.665087853323147,0.315508021390374,118125,162212,76737
"30667","90212",10834,8813,0.981958470441393,0.902870759105866,0.744241461477363,0.346079655055032,116238,179464,102207
"30668","90220",49156,31128,0.681219480853251,0.402627859162169,0.133352608583912,0.051272166538165,77535,80768,26101
"30669","90221",50782,31783,0.578390963722745,0.287606582135104,0.0784381587641192,0.0149450964352012,68191,72043,21993
"30670","90222",32173,20410,0.641548260656541,0.398530132288094,0.120382165605096,0.0328270455658991,76467,82255,24061
"30671","90230",31570,23226,0.912167398605012,0.788685094290881,0.584517351244295,0.268406096615862,106827,145437,68539
"30672","90232",16804,12394,0.912861061804099,0.842827174439245,0.637808617072777,0.311118283040181,125490,166125,83783
"30673","90240",25326,17503,0.855967548420271,0.611609438381992,0.29543506827401,0.107867222761812,108860,112937,42728
"30674","90241",45484,31181,0.814470350533979,0.553542221224464,0.246207626439178,0.0726083191687245,84375,87422,37074
"30675","90242",40983,28536,0.785884496776002,0.540194841603588,0.242150266330249,0.0659868236613401,83238,91898,33712
"30676","90245",16863,12576,0.98449427480916,0.890903307888041,0.625477099236641,0.236800254452926,149149,180167,80399
"30677","90247",47303,33450,0.780866965620329,0.553153961136024,0.267713004484305,0.067593423019432,73851,88378,33242
"30678","90248",11144,8566,0.837847303292085,0.601097361662386,0.333060938594443,0.0994629932290451,81777,102163,41708
"30679","90249",25967,18769,0.801481165752038,0.588843305450477,0.256912994831904,0.0756033885662529,84921,96952,35882
"30680","90250",94991,62963,0.789352476851484,0.549687911948287,0.259453965027079,0.0809205406349761,74923,80371,35599
"30681","90254",19248,14565,0.984620665980089,0.922142121524202,0.764984552008239,0.315070374184689,152019,250001,110660
"30682","90255",70363,44920,0.534105075690116,0.280231522707035,0.0879563668744435,0.021393588601959,61376,61561,21091
"30683","90260",32379,22079,0.751347434213506,0.480864169572897,0.231849268535713,0.0712894605733955,86736,91469,33467
"30684","90262",64918,41489,0.583745089059751,0.315842753500928,0.104003470799489,0.0262479211357227,70507,68528,21255
"30685","90263",1895,71,1,1,1,0.338028169014085,NA,NA,6518
"30686","90265",15914,11555,0.981826049329295,0.909562959757681,0.713543920380788,0.355170921678927,191080,224814,116948
"30687","90266",34584,24020,0.98834304746045,0.942048293089092,0.789758534554538,0.372772689425479,193904,241683,113441
"30688","90270",24522,14906,0.483563665637998,0.228565678250369,0.0826512813632094,0.0234804776600027,61753,62664,19765
"30689","90272",21438,15018,0.99087761353043,0.942801970968172,0.789452656811826,0.403249434012518,200985,250001,145836
"30690","90274",24988,17891,0.975350735006428,0.920351014476552,0.755966687161142,0.363702420211279,222273,250001,120017
"30691","90275",41367,30051,0.981431566337227,0.900901800272869,0.691857176133906,0.336195134937273,175212,192207,86612
"30692","90277",35391,27461,0.975820254178653,0.891883034121117,0.69782600779287,0.293106587524125,131985,188866,86886
"30693","90278",42536,29628,0.958350209261509,0.834717159443769,0.624611853651951,0.218610773592548,148581,179929,72895
"30694","90280",91719,60855,0.591865910771506,0.336471941500288,0.115060389450333,0.0209678744556733,71379,74358,24591
"30695","90290",5948,4449,0.981568891885817,0.899078444594291,0.654978646886941,0.336030568667116,142148,190275,82693
"30696","90291",25738,21551,0.955964920421326,0.877546285555195,0.718110528513758,0.270845900422254,119043,180735,105800
"30697","90292",23684,19501,0.974719245166915,0.935900723039844,0.728885698169325,0.272755243320855,136964,196131,101543
"30698","90293",12784,11143,0.988782195100063,0.912142152023692,0.722336893116755,0.28385533518801,130699,177555,92893
"30699","90301",36428,25383,0.734704329669464,0.506520111885908,0.196194303273845,0.0550368356774219,62991,75129,28896
"30700","90302",28871,20027,0.808957906825785,0.612273430868328,0.297648174963799,0.0920756978079593,72461,76650,33838
"30701","90303",23169,15604,0.726736734170725,0.462125096129198,0.177069982055883,0.0540886952063573,70853,72533,29077
"30702","90304",26215,17186,0.555044803910159,0.316478529035261,0.142092400791342,0.0254276736878855,63317,68842,23348
"30703","90305",14612,11032,0.914068165337201,0.70748730964467,0.364485134155185,0.153100072516316,89030,98696,45900
"30704","90401",7925,6815,0.972120322817315,0.910491562729274,0.755392516507704,0.233162142333089,106704,106842,104897
"30705","90402",11178,8385,0.968872987477639,0.917710196779964,0.794871794871795,0.439833035181872,182688,242330,141452
